date,type,y
2017-08-18,A,-10.362283857142854
2017-08-18,C,-17.291013285714286
2017-08-18,E,-9.669638285714285
2017-08-18,G,-14.072068000000002
2017-08-18,H,103.5435734285714
2017-08-18,J,601.017942857143
2017-08-18,U,231.3664192857143
2017-08-19,A,-13.496545999999999
2017-08-19,C,-17.44741085714286
2017-08-19,E,-13.032126857142856
2017-08-19,G,-14.528682000000002
2017-08-19,H,68.98805485714276
2017-08-19,J,406.3438
2017-08-19,U,87.72686642857138
2017-08-20,A,-12.037906714285713
2017-08-20,C,-17.507116285714286
2017-08-20,E,-11.915963142857139
2017-08-20,G,-14.92369257142857
2017-08-20,H,61.175583285714325
2017-08-20,J,486.56878571428575
2017-08-20,U,90.3561805714286
2017-08-21,A,0.4167052857142884
2017-08-21,C,-17.039257142857142
2017-08-21,E,-4.363317571428569
2017-08-21,G,-12.927169714285712
2017-08-21,H,197.86605757142857
2017-08-21,J,1463.9128142857135
2017-08-21,U,135.05489328571426
2017-08-22,A,-7.856082857142856
2017-08-22,C,-17.052194
2017-08-22,E,-8.735328714285712
2017-08-22,G,-12.988903857142857
2017-08-22,H,133.78536414285708
2017-08-22,J,974.8629428571428
2017-08-22,U,117.02408914285722
2017-08-23,A,-4.129515285714283
2017-08-23,C,-16.91506442857143
2017-08-23,E,-7.861939999999996
2017-08-23,G,-11.492128571428578
2017-08-23,H,137.639174142857
2017-08-23,J,1006.6296
2017-08-23,U,116.91650085714284
2017-08-24,A,-7.00602214285714
2017-08-24,C,-17.47218942857143
2017-08-24,E,-10.678888714285714
2017-08-24,G,-12.81531928571429
2017-08-24,H,111.591995
2017-08-24,J,874.9122714285717
2017-08-24,U,121.91381500000004
2017-08-25,A,-8.806485714285712
2017-08-25,C,-17.316498285714285
2017-08-25,E,-8.73641242857143
2017-08-25,G,-12.171588285714288
2017-08-25,H,111.08740257142863
2017-08-25,J,741.7872571428576
2017-08-25,U,179.50643742857145
2017-08-26,A,-10.60759371428571
2017-08-26,C,-17.22860042857143
2017-08-26,E,-9.478777142857139
2017-08-26,G,-12.909235999999996
2017-08-26,H,92.8436654285714
2017-08-26,J,743.5976428571423
2017-08-26,U,139.26335928571436
2017-08-27,A,-10.950006428571426
2017-08-27,C,-17.464737285714286
2017-08-27,E,-10.033476999999996
2017-08-27,G,-13.163731999999998
2017-08-27,H,126.5417451428571
2017-08-27,J,1303.375428571427
2017-08-27,U,143.31554242857155
2017-08-28,A,-8.17757614285714
2017-08-28,C,-17.025647714285714
2017-08-28,E,-3.291041285714294
2017-08-28,G,-11.568398571428572
2017-08-28,H,135.89004399999996
2017-08-28,J,2008.5363428571432
2017-08-28,U,154.35182728571445
2017-08-29,A,-6.693374857142858
2017-08-29,C,-17.231424285714287
2017-08-29,E,-9.364796000000004
2017-08-29,G,-13.958280571428572
2017-08-29,H,93.00262757142859
2017-08-29,J,1091.8673428571433
2017-08-29,U,104.5335894285715
2017-08-30,A,-6.900394571428576
2017-08-30,C,-17.232740857142858
2017-08-30,E,-8.468712857142858
2017-08-30,G,-12.846906142857142
2017-08-30,H,112.26161371428574
2017-08-30,J,1677.7468857142856
2017-08-30,U,123.55531557142851
2017-08-31,A,-8.059259714285712
2017-08-31,C,-17.456905
2017-08-31,C,-17.551685142857142
2017-08-31,E,-11.328011428571424
2017-08-31,G,-13.233148428571429
2017-08-31,H,99.88188642857149
2017-08-31,J,1004.1644857142854
2017-08-31,U,105.85042828571433
2017-09-01,A,-6.895905999999995
2017-09-01,C,-17.064577571428572
2017-09-01,E,-11.833964857142856
2017-09-01,G,-13.775642285714286
2017-09-01,H,71.86425928571427
2017-09-01,J,762.5323857142859
2017-09-01,U,100.77870642857147
2017-09-02,A,-7.942886285714293
2017-09-02,C,-17.051155857142856
2017-09-02,E,-11.560557714285718
2017-09-02,G,-14.229744857142858
2017-09-02,H,69.40313171428569
2017-09-02,J,781.2602142857143
2017-09-02,U,97.4916157142857
2017-09-03,A,-7.168580428571429
2017-09-03,C,-17.43007085714286
2017-09-03,E,-11.717982714285716
2017-09-03,G,-14.444615285714287
2017-09-03,H,77.83646557142856
2017-09-03,J,768.2406428571431
2017-09-03,U,91.09729728571422
2017-09-04,A,-3.5780415714285647
2017-09-04,C,-17.349616571428573
2017-09-04,E,-11.162334428571427
2017-09-04,G,-14.378755428571427
2017-09-04,H,71.75794457142854
2017-09-04,J,827.6503857142858
2017-09-04,U,94.84097242857146
2017-09-05,A,-9.76626357142857
2017-09-05,C,-17.443686
2017-09-05,E,-11.374868857142856
2017-09-05,G,-13.971049285714285
2017-09-05,H,50.57982157142859
2017-09-05,J,537.0191285714286
2017-09-05,U,89.374965
2017-09-06,A,-10.403760571428567
2017-09-06,C,-17.451085142857142
2017-09-06,E,-5.142088714285715
2017-09-06,G,-14.447097285714284
2017-09-06,H,44.76119071428572
2017-09-06,J,489.07454285714283
2017-09-06,U,85.57695871428574
2017-09-07,A,-11.886014571428571
2017-09-07,C,-16.93854
2017-09-07,E,-11.022279571428571
2017-09-07,G,-14.176151
2017-09-07,H,48.009284714285684
2017-09-07,J,423.36031428571454
2017-09-07,U,178.7564380000001
2017-09-08,A,-12.476412142857141
2017-09-08,C,-17.253540714285712
2017-09-08,E,-12.282428428571432
2017-09-08,G,-13.856548571428572
2017-09-08,H,40.81451957142859
2017-09-08,J,391.59678571428583
2017-09-08,U,132.83542142857146
2017-09-09,A,26.698078285714296
2017-09-09,C,-17.117342
2017-09-09,E,11.549129285714274
2017-09-09,G,-8.823984142857144
2017-09-09,H,565.2390225714282
2017-09-09,J,5175.95982857143
2017-09-09,U,405.3501617142858
2017-09-10,A,-2.7813107142857154
2017-09-10,C,-17.409458142857144
2017-09-10,E,-7.131165
2017-09-10,G,-12.519603714285713
2017-09-10,H,226.23094385714282
2017-09-10,J,1894.6065571428571
2017-09-10,U,197.7017092857143
2017-09-11,A,-11.511241714285713
2017-09-11,C,-17.505251142857144
2017-09-11,E,-10.92331042857143
2017-09-11,G,-13.481327285714283
2017-09-11,H,58.41976142857142
2017-09-11,J,550.0326428571432
2017-09-11,U,104.81486285714277
2017-09-12,A,-11.545850142857143
2017-09-12,C,-17.14115485714286
2017-09-12,E,-10.07616657142857
2017-09-12,G,-12.00854457142857
2017-09-12,H,91.80697342857142
2017-09-12,J,567.3125714285712
2017-09-12,U,105.40732442857139
2017-09-13,A,-8.253649571428571
2017-09-13,C,-17.32836442857143
2017-09-13,E,-7.755788857142856
2017-09-13,G,-13.998209
2017-09-13,H,92.83496657142862
2017-09-13,J,594.1472571428575
2017-09-13,U,108.21281642857141
2017-09-14,A,-10.915215142857145
2017-09-14,C,-17.386412142857143
2017-09-14,E,-9.239678571428575
2017-09-14,G,-13.682892571428567
2017-09-14,H,82.16796357142859
2017-09-14,J,663.0688000000001
2017-09-14,U,105.92739214285719
2017-09-15,A,-8.754054428571425
2017-09-15,C,-16.90172642857143
2017-09-15,C,-17.533072714285716
2017-09-15,E,-10.936103428571428
2017-09-15,G,-13.298711571428573
2017-09-15,H,97.78975214285715
2017-09-15,J,792.3843428571429
2017-09-15,U,111.06846342857133
2017-09-16,A,-9.771889
2017-09-16,C,-17.06177
2017-09-16,E,-11.458410857142857
2017-09-16,G,-14.16229185714286
2017-09-16,H,91.73430485714287
2017-09-16,J,661.3670571428574
2017-09-16,U,115.61446942857158
2017-09-17,A,-11.590778714285713
2017-09-17,C,-17.363042857142858
2017-09-17,E,-11.227325142857143
2017-09-17,G,-14.615508714285713
2017-09-17,H,83.51107400000002
2017-09-17,J,511.9431714285714
2017-09-17,U,117.82258785714284
2017-09-18,A,-12.985006714285715
2017-09-18,C,-17.310279142857144
2017-09-18,E,-10.455286571428578
2017-09-18,G,-13.899336714285718
2017-09-18,H,56.27538628571431
2017-09-18,J,442.35255714285717
2017-09-18,U,122.20683428571424
2017-09-19,A,-12.112085571428569
2017-09-19,C,-17.114857
2017-09-19,E,-10.815249857142858
2017-09-19,G,-13.273209285714286
2017-09-19,H,139.63017571428574
2017-09-19,J,877.8059142857147
2017-09-19,U,123.56634214285721
2017-09-20,A,7.184014714285711
2017-09-20,C,-17.25097757142857
2017-09-20,E,-6.966130285714284
2017-09-20,G,-13.675301000000003
2017-09-20,H,156.85951200000008
2017-09-20,J,1271.9757571428565
2017-09-20,U,136.53053200000002
2017-09-21,A,-6.988001857142867
2017-09-21,C,-17.208135428571428
2017-09-21,E,-7.712199714285711
2017-09-21,G,-13.057668000000001
2017-09-21,H,133.60013300000006
2017-09-21,J,954.6915285714276
2017-09-21,U,116.16389157142858
2017-09-22,A,-6.208564571428574
2017-09-22,C,-17.25258942857143
2017-09-22,C,-17.569978857142857
2017-09-22,E,-11.16511042857143
2017-09-22,G,-14.503628714285712
2017-09-22,H,114.30420871428569
2017-09-22,J,850.4286857142855
2017-09-22,U,167.21112471428583
2017-09-23,A,-13.991111857142858
2017-09-23,C,-17.468066857142855
2017-09-23,E,-11.280742142857141
2017-09-23,G,-14.956785
2017-09-23,H,86.02436957142856
2017-09-23,J,690.7289428571432
2017-09-23,U,124.30628428571427
2017-09-24,A,-13.674372285714282
2017-09-24,C,-17.49378042857143
2017-09-24,E,-12.147017857142856
2017-09-24,G,-14.640755428571428
2017-09-24,H,91.7368538571427
2017-09-24,J,687.3181714285714
2017-09-24,U,118.90517885714293
2017-09-25,A,-13.244029285714287
2017-09-25,C,-17.41070542857143
2017-09-25,E,-12.49251785714286
2017-09-25,G,-15.243434571428569
2017-09-25,H,68.45606142857139
2017-09-25,J,681.4993999999998
2017-09-25,U,166.62443057142858
2017-09-26,A,-8.534890857142859
2017-09-26,C,-17.332857
2017-09-26,E,-12.517880857142854
2017-09-26,G,-15.129104
2017-09-26,H,71.39830628571433
2017-09-26,J,623.7006571428573
2017-09-26,U,112.45123185714286
2017-09-27,A,-8.964156857142855
2017-09-27,C,-17.412947428571428
2017-09-27,E,-9.549825714285706
2017-09-27,G,-14.929811285714285
2017-09-27,H,75.92106214285718
2017-09-27,J,873.9068428571428
2017-09-27,U,129.78418057142866
2017-09-28,A,-11.26994285714286
2017-09-28,C,-17.159132142857143
2017-09-28,C,-17.567800428571427
2017-09-28,E,-11.162236285714284
2017-09-28,G,-14.500520571428568
2017-09-28,H,72.32044957142855
2017-09-28,J,828.4555714285717
2017-09-28,U,109.52359299999993
2017-09-29,A,-13.227303142857142
2017-09-29,C,-17.450040285714287
2017-09-29,E,-12.982896428571431
2017-09-29,G,-13.610171142857142
2017-09-29,H,43.9152597142857
2017-09-29,J,380.8298714285716
2017-09-29,U,104.69833157142853
2017-09-30,A,-13.824943857142856
2017-09-30,C,-17.50629442857143
2017-09-30,E,-12.967121571428574
2017-09-30,G,-14.66811257142857
2017-09-30,H,35.05115728571428
2017-09-30,J,491.195057142857
2017-09-30,U,76.51257371428575
2017-10-01,A,-12.747950142857146
2017-10-01,C,-17.463819
2017-10-01,E,-13.766207
2017-10-01,G,-15.419351
2017-10-01,H,35.99226042857145
2017-10-01,J,435.72718571428584
2017-10-01,U,84.94386214285717
2017-10-02,A,-11.396812428571435
2017-10-02,C,-17.512307571428572
2017-10-02,E,-13.68132785714286
2017-10-02,G,-15.603621142857142
2017-10-02,H,41.48283814285713
2017-10-02,J,488.0166571428569
2017-10-02,U,83.47155057142855
2017-10-03,A,-11.570611857142861
2017-10-03,C,-17.62441414285714
2017-10-03,E,-13.894519428571426
2017-10-03,G,-15.166844571428571
2017-10-03,H,39.588126428571435
2017-10-03,J,563.2135428571429
2017-10-03,U,77.23636285714284
2017-10-04,A,-12.696863571428569
2017-10-04,C,-17.439447285714287
2017-10-04,E,-12.956649714285716
2017-10-04,G,-15.132468428571428
2017-10-04,H,55.59457957142854
2017-10-04,J,547.7323857142858
2017-10-04,U,81.68441957142853
2017-10-05,A,-11.626676142857141
2017-10-05,C,-17.446406857142858
2017-10-05,E,-12.696150571428575
2017-10-05,G,-13.761441714285711
2017-10-05,H,58.70262671428572
2017-10-05,J,612.897185714286
2017-10-05,U,90.57605957142846
2017-10-06,A,-12.472148999999996
2017-10-06,C,-17.36127157142857
2017-10-06,E,-12.026900428571432
2017-10-06,G,-14.276153000000003
2017-10-06,H,57.174913999999994
2017-10-06,J,674.4826285714281
2017-10-06,U,101.59130599999996
2017-10-07,A,-10.317415714285712
2017-10-07,C,-17.473554571428572
2017-10-07,E,-12.061624142857145
2017-10-07,G,-13.109876428571429
2017-10-07,H,75.27930142857143
2017-10-07,J,702.4015714285713
2017-10-07,U,105.13959828571424
2017-10-08,A,-10.463849571428568
2017-10-08,C,-17.47732685714286
2017-10-08,E,-12.004031714285718
2017-10-08,G,-13.617988
2017-10-08,H,76.4487297142857
2017-10-08,J,662.6330142857145
2017-10-08,U,129.04145328571423
2017-10-09,A,-10.503647999999995
2017-10-09,C,-17.332805857142855
2017-10-09,E,-9.869281
2017-10-09,G,-13.038124857142856
2017-10-09,H,97.52924399999998
2017-10-09,J,768.3608285714284
2017-10-09,U,104.04829828571424
2017-10-10,A,-8.875036285714282
2017-10-10,C,-17.321350142857142
2017-10-10,E,-6.556144000000003
2017-10-10,G,-12.017703428571423
2017-10-10,H,116.83596828571432
2017-10-10,J,1178.198471428572
2017-10-10,U,137.6788291428571
2017-10-11,A,-6.275726428571427
2017-10-11,C,-17.219601571428573
2017-10-11,E,-7.238533142857146
2017-10-11,G,-12.294709142857142
2017-10-11,H,94.44942728571421
2017-10-11,J,939.6773285714289
2017-10-11,U,130.35350314285716
2017-10-12,A,2.241424857142854
2017-10-12,C,-16.772692
2017-10-12,E,-9.771212000000004
2017-10-12,G,-13.188543571428571
2017-10-12,H,91.38448257142859
2017-10-12,J,763.1405428571427
2017-10-12,U,120.85093242857143
2017-10-13,A,-9.196062
2017-10-13,C,-17.097890857142858
2017-10-13,E,-9.668838714285718
2017-10-13,G,-12.590406142857148
2017-10-13,H,87.00774885714291
2017-10-13,J,910.1155714285717
2017-10-13,U,109.05306557142855
2017-10-14,A,-10.809838999999995
2017-10-14,C,-17.296238857142857
2017-10-14,E,-11.07326942857143
2017-10-14,G,-13.876373714285714
2017-10-14,H,83.2658742857144
2017-10-14,J,774.9474142857144
2017-10-14,U,106.10756200000004
2017-10-15,A,-6.954368571428573
2017-10-15,C,-17.429458142857143
2017-10-15,E,-11.574816285714283
2017-10-15,G,-14.241804714285719
2017-10-15,H,83.02391071428578
2017-10-15,J,776.0796714285722
2017-10-15,U,104.57828942857141
2017-10-16,A,-10.153339428571428
2017-10-16,C,-17.277295428571428
2017-10-16,E,-11.628294428571424
2017-10-16,G,-14.347052857142858
2017-10-16,H,73.95979914285715
2017-10-16,J,772.6092571428572
2017-10-16,U,131.87666528571435
2017-10-17,A,-9.627369571428574
2017-10-17,C,-17.332436285714287
2017-10-17,E,-12.240234285714289
2017-10-17,G,-14.451334428571428
2017-10-17,H,81.57019857142866
2017-10-17,J,721.5006714285709
2017-10-17,U,130.18529942857137
2017-10-18,A,-10.704805428571435
2017-10-18,C,-17.341191428571427
2017-10-18,E,-10.208837999999998
2017-10-18,G,-13.366633857142858
2017-10-18,H,85.59331799999998
2017-10-18,J,880.622985714285
2017-10-18,U,144.15518599999996
2017-10-19,A,-11.979506571428573
2017-10-19,C,-17.258714714285713
2017-10-19,C,-17.567804142857142
2017-10-19,E,0.7235379999999948
2017-10-19,G,-13.293690571428572
2017-10-19,H,67.47285771428571
2017-10-19,J,767.4480142857137
2017-10-19,U,106.09737785714292
2017-10-20,A,-9.678081857142859
2017-10-20,C,-17.27213142857143
2017-10-20,E,-6.7606724285714295
2017-10-20,G,-14.242354714285714
2017-10-20,H,68.54387371428571
2017-10-20,J,650.3562000000001
2017-10-20,U,180.9350779999998
2017-10-21,A,-12.183645142857143
2017-10-21,C,-17.493163428571428
2017-10-21,E,-10.361505714285721
2017-10-21,G,-14.458216142857143
2017-10-21,H,63.35843200000001
2017-10-21,J,595.777371428571
2017-10-21,U,143.885232
2017-10-22,A,-12.853090142857143
2017-10-22,C,-17.362481
2017-10-22,E,-9.317833428571431
2017-10-22,G,-14.52274571428571
2017-10-22,H,64.27955342857145
2017-10-22,J,612.969728571429
2017-10-22,U,137.4818125714286
2017-10-23,A,-12.283100285714287
2017-10-23,C,-17.499889285714286
2017-10-23,E,-10.529561142857144
2017-10-23,G,-14.175036714285714
2017-10-23,H,55.10259728571429
2017-10-23,J,635.9058571428575
2017-10-23,U,150.51066185714285
2017-10-24,A,-11.33634842857143
2017-10-24,C,-16.420505
2017-10-24,E,-11.352273999999998
2017-10-24,G,-13.67201357142857
2017-10-24,H,64.19388242857146
2017-10-24,J,729.6999285714288
2017-10-24,U,112.22020957142864
2017-10-25,A,-8.53593385714286
2017-10-25,C,-17.155221714285712
2017-10-25,C,-17.567805142857143
2017-10-25,E,-10.092104857142854
2017-10-25,G,-12.664788142857143
2017-10-25,H,71.593014
2017-10-25,J,676.4097142857139
2017-10-25,U,162.47503071428568
2017-10-26,A,-11.052661857142855
2017-10-26,C,-17.18066214285714
2017-10-26,C,-17.567804714285714
2017-10-26,E,-10.88766485714286
2017-10-26,G,-13.303970999999995
2017-10-26,H,66.31988385714287
2017-10-26,J,683.8296428571426
2017-10-26,U,149.70656814285718
2017-10-27,A,-11.778185285714287
2017-10-27,C,-17.091895571428573
2017-10-27,E,-11.98850742857143
2017-10-27,G,-13.998990000000001
2017-10-27,H,50.119107714285704
2017-10-27,J,563.2460571428571
2017-10-27,U,138.1118424285715
2017-10-28,A,-11.593933000000005
2017-10-28,C,-17.413535142857143
2017-10-28,E,-11.700393285714284
2017-10-28,G,-12.717767714285712
2017-10-28,H,55.49838271428571
2017-10-28,J,558.9473428571425
2017-10-28,U,106.59025042857141
2017-10-29,A,-11.709234571428572
2017-10-29,C,-17.205521
2017-10-29,E,-11.59210457142857
2017-10-29,G,-14.381979
2017-10-29,H,55.87250500000005
2017-10-29,J,559.0679428571432
2017-10-29,U,105.83993314285708
2017-10-30,A,-10.959381714285716
2017-10-30,C,-17.335800285714285
2017-10-30,C,-17.567805285714286
2017-10-30,E,-11.498347285714289
2017-10-30,G,-14.238370857142858
2017-10-30,H,53.912387142857106
2017-10-30,J,626.4630428571428
2017-10-30,U,118.77365628571424
2017-10-31,A,-10.501133142857142
2017-10-31,C,-17.514219571428573
2017-10-31,E,-11.118354857142858
2017-10-31,G,-13.667493428571428
2017-10-31,H,61.69579357142858
2017-10-31,J,582.7597142857143
2017-10-31,U,119.56578714285715
2017-11-01,A,-12.181481000000005
2017-11-01,C,-17.515204571428573
2017-11-01,E,-10.899375000000001
2017-11-01,G,-13.845755142857142
2017-11-01,H,65.24046814285714
2017-11-01,J,563.9688857142861
2017-11-01,U,101.78046899999991
2017-11-02,A,-13.298421714285713
2017-11-02,C,-17.233965
2017-11-02,E,-12.329323428571433
2017-11-02,G,-13.266484571428574
2017-11-02,H,49.213023000000035
2017-11-02,J,498.15198571428584
2017-11-02,U,100.43358057142848
2017-11-03,A,-13.514803
2017-11-03,C,-17.44445657142857
2017-11-03,C,-17.567805285714286
2017-11-03,E,-13.877897428571428
2017-11-03,G,-14.187264857142859
2017-11-03,H,45.84094842857146
2017-11-03,J,505.4568142857142
2017-11-03,U,96.07090842857144
2017-11-04,A,-14.281392000000002
2017-11-04,C,-17.514222
2017-11-04,E,-14.351693857142859
2017-11-04,G,-14.302520857142856
2017-11-04,H,43.43646571428572
2017-11-04,J,524.3348000000001
2017-11-04,U,80.06920142857142
2017-11-05,A,-13.749138714285717
2017-11-05,C,-17.541810285714284
2017-11-05,E,-14.064654
2017-11-05,G,-14.670129714285716
2017-11-05,H,39.44209042857144
2017-11-05,J,490.54062857142833
2017-11-05,U,79.1588992857143
2017-11-06,A,-11.95138242857143
2017-11-06,C,-17.487749142857144
2017-11-06,E,-12.675825142857146
2017-11-06,G,-12.917919571428572
2017-11-06,H,37.56636042857143
2017-11-06,J,583.442957142857
2017-11-06,U,121.7335082857142
2017-11-07,A,-12.037322857142856
2017-11-07,C,-17.347173714285713
2017-11-07,E,-10.678168142857144
2017-11-07,G,-11.930391428571435
2017-11-07,H,48.32661228571426
2017-11-07,J,511.31552857142896
2017-11-07,U,126.97071557142866
2017-11-08,A,-10.985700571428572
2017-11-08,C,-17.103021000000002
2017-11-08,E,-3.5294912857142964
2017-11-08,G,-12.931377857142857
2017-11-08,H,40.45408557142857
2017-11-08,J,1089.2715571428575
2017-11-08,U,97.11620571428567
2017-11-09,A,-12.621804857142857
2017-11-09,C,-17.46884357142857
2017-11-09,E,-5.62104242857143
2017-11-09,G,-13.043391714285715
2017-11-09,H,167.19489685714294
2017-11-09,J,872.4340142857142
2017-11-09,U,104.47679499999995
2017-11-10,A,-12.460567428571428
2017-11-10,C,-17.549469857142856
2017-11-10,E,-4.544538714285726
2017-11-10,G,-11.02660842857143
2017-11-10,H,94.34625557142859
2017-11-10,J,1091.0757428571424
2017-11-10,U,343.86089200000004
2017-11-11,A,786.6799982857143
2017-11-11,C,-12.243155428571425
2017-11-11,E,410.2513318571431
2017-11-11,G,66.61316271428585
2017-11-11,H,7926.007416857149
2017-11-11,J,84358.27217142854
2017-11-11,U,4798.460241285716
2017-11-12,A,-40.906475428571426
2017-11-12,C,-17.326184714285713
2017-11-12,E,-12.503829857142856
2017-11-12,G,-12.376277857142858
2017-11-12,H,-83.41231385714286
2017-11-12,J,-853.0156999999999
2017-11-12,U,239.86504928571435
2017-11-13,A,-17.524352857142855
2017-11-13,C,-17.494523714285712
2017-11-13,C,-17.564197285714286
2017-11-13,E,-14.100049
2017-11-13,G,-13.664070857142859
2017-11-13,H,5.438927999999996
2017-11-13,J,53.99897142857141
2017-11-13,U,215.10254899999995
2017-11-14,A,-20.710116571428568
2017-11-14,C,-17.423872285714285
2017-11-14,C,-17.524336714285713
2017-11-14,E,-14.81335371428571
2017-11-14,G,-14.380003
2017-11-14,H,14.941489857142878
2017-11-14,J,-46.156600000000005
2017-11-14,U,69.32253185714285
2017-11-15,A,-25.118988571428577
2017-11-15,C,-17.486178285714285
2017-11-15,E,-15.419993
2017-11-15,G,-15.27506314285714
2017-11-15,H,20.033825285714265
2017-11-15,J,-229.99227142857148
2017-11-15,U,62.33317985714283
2017-11-16,A,-27.386317428571438
2017-11-16,C,-17.49426085714286
2017-11-16,C,-17.567824285714288
2017-11-16,E,-14.862179714285714
2017-11-16,G,-15.206846714285712
2017-11-16,H,15.023008857142864
2017-11-16,J,-325.4738857142857
2017-11-16,U,66.11680385714291
2017-11-17,A,-26.698309857142853
2017-11-17,C,-17.340020285714285
2017-11-17,E,-16.029961285714286
2017-11-17,G,-15.36198957142857
2017-11-17,H,-7.615353999999995
2017-11-17,J,-388.61747142857115
2017-11-17,U,56.210839571428615
2017-11-18,A,-28.28450557142858
2017-11-18,C,-17.522336285714285
2017-11-18,C,-17.569993
2017-11-18,E,-16.027021142857144
2017-11-18,G,-14.657224714285713
2017-11-18,H,-10.247162571428571
2017-11-18,J,-402.1904571428573
2017-11-18,U,47.15121114285714
2017-11-19,A,-28.655256285714284
2017-11-19,C,-17.49631157142857
2017-11-19,E,-17.07551385714286
2017-11-19,G,-15.438743857142859
2017-11-19,H,-23.098402714285715
2017-11-19,J,-423.9927285714286
2017-11-19,U,30.151721999999957
2017-11-20,A,-30.750727857142863
2017-11-20,C,-17.457708571428572
2017-11-20,E,-14.926638142857144
2017-11-20,G,-9.529447000000001
2017-11-20,H,-60.14575071428569
2017-11-20,J,-617.9551714285717
2017-11-20,U,32.223436428571446
2017-11-21,A,-27.92132342857143
2017-11-21,C,-17.130207428571428
2017-11-21,E,-14.322528285714284
2017-11-21,G,-11.412123
2017-11-21,H,-60.41152314285715
2017-11-21,J,-489.4700999999996
2017-11-21,U,25.20464671428569
2017-11-22,A,-22.200212285714287
2017-11-22,C,-17.307836
2017-11-22,C,-17.527959
2017-11-22,E,-12.241717571428572
2017-11-22,G,-9.085331714285719
2017-11-22,H,-43.92414314285717
2017-11-22,J,-210.3417142857145
2017-11-22,U,31.234280285714267
2017-11-23,A,-20.15086957142857
2017-11-23,C,-17.297608714285712
2017-11-23,E,-9.961900428571436
2017-11-23,G,-2.7599895714285663
2017-11-23,H,-11.932832571428573
2017-11-23,J,-101.06901428571426
2017-11-23,U,44.814271000000026
2017-11-24,A,32.701155285714265
2017-11-24,C,-17.185246857142857
2017-11-24,E,20.673702857142853
2017-11-24,G,56.03221042857141
2017-11-24,H,435.1502765714286
2017-11-24,J,3494.0286428571394
2017-11-24,U,884.7555088571422
2017-11-25,A,-5.621403142857147
2017-11-25,C,-17.411943714285716
2017-11-25,E,-3.849585428571418
2017-11-25,G,5.728137285714289
2017-11-25,H,148.40252557142847
2017-11-25,J,1297.4568999999995
2017-11-25,U,334.8665789999997
2017-11-26,A,-3.568274142857163
2017-11-26,C,-17.434637428571428
2017-11-26,E,-5.057745142857139
2017-11-26,G,-5.070929142857129
2017-11-26,H,165.09843185714294
2017-11-26,J,1384.611528571429
2017-11-26,U,279.4614098571427
2017-11-27,A,-14.71232
2017-11-27,C,-17.291699428571427
2017-11-27,C,-17.52798614285714
2017-11-27,E,-13.322832857142856
2017-11-27,G,-1.025353999999997
2017-11-27,H,14.439554571428582
2017-11-27,J,219.47972857142872
2017-11-27,U,159.16168757142856
2017-11-28,A,-15.008406857142859
2017-11-28,C,-17.21575357142857
2017-11-28,C,-17.524335571428573
2017-11-28,E,-14.089879428571425
2017-11-28,G,-10.757253428571426
2017-11-28,H,13.968781714285724
2017-11-28,J,229.26804285714303
2017-11-28,U,78.15822957142849
2017-11-29,A,-13.044282285714285
2017-11-29,C,-16.572147142857144
2017-11-29,E,-14.230338999999999
2017-11-29,G,-14.621422428571426
2017-11-29,H,31.871295999999965
2017-11-29,J,396.71978571428593
2017-11-29,U,94.90595785714281
2017-11-30,A,-15.732681000000001
2017-11-30,C,-17.40826985714286
2017-11-30,E,-14.426299000000002
2017-11-30,G,-15.940774571428571
2017-11-30,H,33.005803999999976
2017-11-30,J,427.5202285714289
2017-11-30,U,84.30854942857138
2017-12-01,A,-14.687582857142855
2017-12-01,C,-16.886259714285714
2017-12-01,C,-17.564198428571427
2017-12-01,E,-14.519902428571429
2017-12-01,G,-16.27749042857143
2017-12-01,H,25.961760857142824
2017-12-01,J,209.79005714285717
2017-12-01,U,70.04008599999997
2017-12-02,A,-14.385659285714285
2017-12-02,C,-17.096454
2017-12-02,E,-14.284541857142859
2017-12-02,G,-16.286144857142855
2017-12-02,H,48.577890714285715
2017-12-02,J,358.68478571428574
2017-12-02,U,61.096498142857136
2017-12-03,A,-14.477904428571426
2017-12-03,C,-17.458795285714285
2017-12-03,E,-13.895922999999998
2017-12-03,G,-16.086885
2017-12-03,H,50.57135528571434
2017-12-03,J,467.4513714285716
2017-12-03,U,74.12104900000001
2017-12-04,A,-11.032294714285712
2017-12-04,C,-16.984180428571428
2017-12-04,E,-12.642387
2017-12-04,G,-15.597119428571428
2017-12-04,H,45.1028155714286
2017-12-04,J,449.03644285714284
2017-12-04,U,93.37207657142862
2017-12-05,A,-9.616471142857145
2017-12-05,C,-16.875885
2017-12-05,E,-14.11757357142857
2017-12-05,G,-15.245459571428572
2017-12-05,H,47.47365557142858
2017-12-05,J,544.343557142857
2017-12-05,U,90.30057514285716
2017-12-06,A,-10.51012814285714
2017-12-06,C,-17.319569285714287
2017-12-06,C,-17.564196
2017-12-06,E,-11.088555000000001
2017-12-06,G,-14.870777142857145
2017-12-06,H,48.37287171428573
2017-12-06,J,517.1625857142852
2017-12-06,U,85.11355142857141
2017-12-07,A,-14.595857714285714
2017-12-07,C,-17.30242
2017-12-07,C,-17.567804857142857
2017-12-07,E,-13.817453285714285
2017-12-07,G,-15.064141285714285
2017-12-07,H,16.53545914285715
2017-12-07,J,300.1850571428571
2017-12-07,U,60.80508899999995
